picks_date,team_1,team_2,match_id,event_id,best_of,t1_removed_1,t1_removed_2,t1_removed_3,t2_removed_1,t2_removed_2,t2_removed_3,t1_picked_1,t2_picked_1,date,team_1-1,team_2-1,_map,result_1,result_2,map_winner,starting_ct,ct_1,t_2,t_1,ct_2,event_id-1,match_id-1,rank_1,rank_2,map_wins_1,map_wins_2,match_winner
25-09-2017,NRG,Renegades,2315231,3200,3,Cache,Inferno,0.0,Nuke,Mirage,0.0,Cobblestone,Overpass,25-09-2017,NRG,Renegades,Overpass,16,8,1,1,8,7,8,1,3200,2315231,37,19,2,1,1
25-09-2017,Vault,4'US,2315113,3214,3,Overpass,Cobblestone,0.0,Inferno,Cache,0.0,Train,Nuke,25-09-2017,Vault,4'US,Train,16,14,1,1,7,8,9,6,3214,2315113,204,191,2,0,1
25-09-2017,Rogue,Renegades,2315230,3200,3,Cobblestone,Cache,0.0,Nuke,Overpass,0.0,Inferno,Mirage,25-09-2017,Renegades,Rogue,Inferno,16,7,1,1,9,6,7,1,3200,2315230,19,79,2,0,1
25-09-2017,Rogue,Renegades,2315230,3200,3,Cobblestone,Cache,0.0,Nuke,Overpass,0.0,Inferno,Mirage,25-09-2017,Renegades,Rogue,Mirage,16,7,1,2,4,4,12,3,3200,2315230,19,79,2,0,1
25-09-2017,Vault,4'US,2315113,3214,3,Overpass,Cobblestone,0.0,Inferno,Cache,0.0,Train,Nuke,25-09-2017,Vault,4'US,Nuke,16,6,1,2,7,0,9,6,3214,2315113,204,191,2,0,1
25-09-2017,iGame.com,GODSENT,2315248,3219,3,Cobblestone,Cache,0.0,Nuke,Inferno,0.0,Train,Mirage,25-09-2017,GODSENT,iGame.com,Mirage,16,14,1,1,4,11,12,3,3219,2315248,31,60,2,0,1
25-09-2017,iGame.com,GODSENT,2315248,3219,3,Cobblestone,Cache,0.0,Nuke,Inferno,0.0,Train,Mirage,25-09-2017,GODSENT,iGame.com,Train,16,7,1,1,12,3,4,4,3219,2315248,31,60,2,0,1
25-09-2017,Nexus,GameAgents,2314714,3014,3,Nuke,Overpass,0.0,Train,Cache,0.0,Mirage,Cobblestone,25-09-2017,GameAgents,Nexus,Mirage,7,16,2,2,6,2,1,14,3014,2314714,114,117,0,2,2
25-09-2017,Nexus,GameAgents,2314714,3014,3,Nuke,Overpass,0.0,Train,Cache,0.0,Mirage,Cobblestone,25-09-2017,GameAgents,Nexus,Cobblestone,17,19,2,2,12,3,3,12,3014,2314714,114,117,0,2,2
25-09-2017,KlikTech,MK,2314713,3014,3,Cobblestone,Cache,0.0,Nuke,Inferno,0.0,Mirage,Overpass,25-09-2017,MK,KlikTech,Mirage,16,19,2,2,7,8,8,7,3014,2314713,44,115,2,1,1
25-09-2017,KlikTech,MK,2314713,3014,3,Cobblestone,Cache,0.0,Nuke,Inferno,0.0,Mirage,Overpass,25-09-2017,MK,KlikTech,Train,16,13,1,1,5,10,11,3,3014,2314713,44,115,2,1,1
25-09-2017,Snabbabrillor,HAVU,2315249,3219,3,Train,Nuke,0.0,Cobblestone,Mirage,0.0,Overpass,Inferno,25-09-2017,HAVU,Snabbabrillor,Overpass,16,2,1,1,13,2,3,0,3219,2315249,40,132,2,0,1
25-09-2017,Snabbabrillor,HAVU,2315249,3219,3,Train,Nuke,0.0,Cobblestone,Mirage,0.0,Overpass,Inferno,25-09-2017,HAVU,Snabbabrillor,Inferno,16,14,1,2,9,6,7,8,3219,2315249,40,132,2,0,1
25-09-2017,Japaleno,PENTA,2315215,3122,3,Inferno,Nuke,0.0,Overpass,Train,0.0,Mirage,Cobblestone,25-09-2017,PENTA,Japaleno,Mirage,16,9,1,2,4,6,12,3,3122,2315215,23,82,2,0,1
25-09-2017,Japaleno,PENTA,2315215,3122,3,Inferno,Nuke,0.0,Overpass,Train,0.0,Mirage,Cobblestone,25-09-2017,PENTA,Japaleno,Cobblestone,16,9,1,1,10,5,6,4,3122,2315215,23,82,2,0,1
25-09-2017,KlikTech,MK,2314713,3014,3,Cobblestone,Cache,0.0,Nuke,Inferno,0.0,Mirage,Overpass,25-09-2017,MK,KlikTech,Overpass,16,1,1,2,1,1,15,0,3014,2314713,44,115,2,1,1
25-09-2017,Quantum Bellator Fire,Spirit,2314908,3151,3,Overpass,Train,0.0,Cache,Cobblestone,0.0,Inferno,Mirage,25-09-2017,Spirit,Quantum Bellator Fire,Inferno,16,14,1,1,6,9,10,5,3151,2314908,36,69,2,0,1
25-09-2017,Quantum Bellator Fire,Spirit,2314908,3151,3,Overpass,Train,0.0,Cache,Cobblestone,0.0,Inferno,Mirage,25-09-2017,Spirit,Quantum Bellator Fire,Mirage,16,11,1,2,5,7,11,4,3151,2314908,36,69,2,0,1
25-09-2017,fnatic,HellRaisers,2315222,3150,3,Overpass,Nuke,0.0,Train,Inferno,0.0,Cache,Mirage,25-09-2017,HellRaisers,fnatic,Cobblestone,16,8,1,2,5,4,11,4,3150,2315222,20,14,2,1,1
25-09-2017,fnatic,HellRaisers,2315222,3150,3,Overpass,Nuke,0.0,Train,Inferno,0.0,Cache,Mirage,25-09-2017,HellRaisers,fnatic,Mirage,16,13,1,1,7,8,9,5,3150,2315222,20,14,2,1,1
25-09-2017,fnatic,HellRaisers,2315222,3150,3,Overpass,Nuke,0.0,Train,Inferno,0.0,Cache,Mirage,25-09-2017,HellRaisers,fnatic,Cache,12,16,2,1,4,11,8,5,3150,2315222,20,14,2,1,1
24-09-2017,5POWER,ViCi,2315147,3211,3,Nuke,Overpass,0.0,Cache,Train,0.0,Mirage,Inferno,24-09-2017,ViCi,5POWER,Mirage,16,9,1,1,7,8,9,1,3211,2315147,70,162,2,0,1
24-09-2017,Signature,NSPR,2315203,3218,3,Cache,Cobblestone,0.0,Nuke,Train,0.0,Inferno,Mirage,24-09-2017,NSPR,Signature,Mirage,10,16,2,2,1,10,9,6,3218,2315203,214,129,1,2,2
24-09-2017,Fire Dragoon,JYP,2315205,3216,3,Inferno,Train,0.0,Nuke,Cobblestone,0.0,Overpass,Mirage,24-09-2017,JYP,Fire Dragoon,Mirage,10,16,2,1,6,9,4,7,3216,2315205,209,164,0,2,2
24-09-2017,MVP PK,TheMongolz,2315140,3135,3,Cache,Overpass,0.0,Nuke,Cobblestone,0.0,Mirage,Inferno,24-09-2017,TheMongolz,MVP PK,Mirage,16,6,1,2,2,5,14,1,3135,2315140,128,90,2,0,1
24-09-2017,MVP PK,TheMongolz,2315140,3135,3,Cache,Overpass,0.0,Nuke,Cobblestone,0.0,Mirage,Inferno,24-09-2017,TheMongolz,MVP PK,Inferno,16,14,1,2,6,9,10,5,3135,2315140,128,90,2,0,1
24-09-2017,Signature,NSPR,2315203,3218,3,Cache,Cobblestone,0.0,Nuke,Train,0.0,Inferno,Mirage,24-09-2017,NSPR,Signature,Inferno,16,6,1,1,11,4,5,2,3218,2315203,214,129,1,2,2
24-09-2017,Spirit,MK,2315178,3199,3,Cache,Overpass,0.0,Nuke,Cobblestone,0.0,Inferno,Train,24-09-2017,Spirit,MK,Inferno,16,14,1,1,8,7,8,7,3199,2315178,36,44,2,0,1
24-09-2017,Signature,NSPR,2315203,3218,3,Cache,Cobblestone,0.0,Nuke,Train,0.0,Inferno,Mirage,24-09-2017,NSPR,Signature,Overpass,13,16,2,1,9,6,4,10,3218,2315203,214,129,1,2,2
24-09-2017,Binary Dragons,PRIDE,2315183,3199,3,Overpass,Cobblestone,0.0,Nuke,Mirage,0.0,Cache,Train,24-09-2017,Binary Dragons,PRIDE,Mirage,16,6,1,1,11,4,5,2,3199,2315183,41,46,2,1,1
24-09-2017,Spirit,MK,2315178,3199,3,Cache,Overpass,0.0,Nuke,Cobblestone,0.0,Inferno,Train,24-09-2017,Spirit,MK,Train,16,13,1,2,13,1,3,12,3199,2315178,36,44,2,0,1
24-09-2017,MVP PK,Recca,2315138,3135,3,Cache,Mirage,0.0,Nuke,Overpass,0.0,Inferno,Cobblestone,24-09-2017,Recca,MVP PK,Inferno,9,16,2,2,3,7,6,9,3135,2315138,86,90,1,2,2
24-09-2017,MVP PK,Recca,2315138,3135,3,Cache,Mirage,0.0,Nuke,Overpass,0.0,Inferno,Cobblestone,24-09-2017,Recca,MVP PK,Cobblestone,16,14,1,1,7,8,9,6,3135,2315138,86,90,1,2,2
24-09-2017,MVP PK,Recca,2315138,3135,3,Cache,Mirage,0.0,Nuke,Overpass,0.0,Inferno,Cobblestone,24-09-2017,Recca,MVP PK,Train,8,16,2,1,3,12,5,4,3135,2315138,86,90,1,2,2
24-09-2017,Fire Dragoon,JYP,2315205,3216,3,Inferno,Train,0.0,Nuke,Cobblestone,0.0,Overpass,Mirage,24-09-2017,JYP,Fire Dragoon,Overpass,12,16,2,1,2,13,10,3,3216,2315205,209,164,0,2,2
24-09-2017,Binary Dragons,PRIDE,2315183,3199,3,Overpass,Cobblestone,0.0,Nuke,Mirage,0.0,Cache,Train,24-09-2017,Binary Dragons,PRIDE,Train,12,16,2,1,5,10,7,6,3199,2315183,41,46,2,1,1
24-09-2017,Binary Dragons,PRIDE,2315183,3199,3,Overpass,Cobblestone,0.0,Nuke,Mirage,0.0,Cache,Train,24-09-2017,Binary Dragons,PRIDE,Cache,16,10,1,2,6,5,10,5,3199,2315183,41,46,2,1,1
24-09-2017,Endpoint,CeX,2315150,3210,3,Inferno,Nuke,0.0,Cobblestone,Train,0.0,Mirage,Overpass,24-09-2017,CeX,Endpoint,Overpass,13,16,2,1,7,8,6,8,3210,2315150,137,358,0,2,2
24-09-2017,Endpoint,CeX,2315150,3210,3,Inferno,Nuke,0.0,Cobblestone,Train,0.0,Mirage,Overpass,24-09-2017,CeX,Endpoint,Mirage,8,16,2,2,3,6,5,10,3210,2315150,137,358,0,2,2
24-09-2017,Entity,Eternal,2315108,3075,3,Cache,Train,0.0,Nuke,Cobblestone,0.0,Overpass,Mirage,24-09-2017,Entity,Eternal,Mirage,16,2,1,1,14,1,2,1,3075,2315108,181,219,2,0,1
24-09-2017,Entity,Eternal,2315108,3075,3,Cache,Train,0.0,Nuke,Cobblestone,0.0,Overpass,Mirage,24-09-2017,Entity,Eternal,Overpass,16,13,1,1,8,7,8,6,3075,2315108,181,219,2,0,1
24-09-2017,Legacy,SIN,2315094,2942,3,Inferno,Nuke,0.0,Cobblestone,Cache,0.0,Mirage,Train,24-09-2017,Legacy,SIN,Mirage,19,15,1,2,8,7,7,8,2942,2315094,230,200,2,0,1
24-09-2017,Spirit,HellRaisers,2315208,3199,3,Cache,Train,0.0,Nuke,Inferno,0.0,Mirage,Overpass,24-09-2017,HellRaisers,Spirit,Overpass,19,17,1,2,10,5,5,10,3199,2315208,20,36,2,0,1
24-09-2017,Spirit,HellRaisers,2315208,3199,3,Cache,Train,0.0,Nuke,Inferno,0.0,Mirage,Overpass,24-09-2017,HellRaisers,Spirit,Mirage,16,7,1,2,4,4,12,3,3199,2315208,20,36,2,0,1
24-09-2017,HAVU,AWTR,2315156,3121,3,Cobblestone,Mirage,0.0,Inferno,Overpass,0.0,Nuke,Cache,24-09-2017,AWTR,HAVU,Train,7,16,2,2,3,5,4,11,3121,2315156,99,47,1,2,2
24-09-2017,HAVU,AWTR,2315156,3121,3,Cobblestone,Mirage,0.0,Inferno,Overpass,0.0,Nuke,Cache,24-09-2017,AWTR,HAVU,Cache,9,16,2,2,5,5,4,11,3121,2315156,99,47,1,2,2
24-09-2017,HAVU,AWTR,2315156,3121,3,Cobblestone,Mirage,0.0,Inferno,Overpass,0.0,Nuke,Cache,24-09-2017,AWTR,HAVU,Nuke,16,5,1,1,13,2,3,3,3121,2315156,99,47,1,2,2
24-09-2017,5POWER,ViCi,2315147,3211,3,Nuke,Overpass,0.0,Cache,Train,0.0,Mirage,Inferno,24-09-2017,ViCi,5POWER,Inferno,16,7,1,2,3,5,13,2,3211,2315147,70,162,2,0,1
24-09-2017,Mineski,MVP PK,2315135,3135,3,Train,Cache,0.0,Overpass,Nuke,0.0,Mirage,Inferno,24-09-2017,MVP PK,Mineski,Mirage,16,12,1,1,8,7,8,5,3135,2315135,90,159,2,0,1
24-09-2017,Legacy,SIN,2315094,2942,3,Inferno,Nuke,0.0,Cobblestone,Cache,0.0,Mirage,Train,24-09-2017,Legacy,SIN,Train,16,14,1,1,9,6,7,8,2942,2315094,230,200,2,0,1
24-09-2017,TradeMarc,Eternal,2315107,3075,3,Mirage,Overpass,0.0,Nuke,Cache,0.0,Train,Cobblestone,24-09-2017,Eternal,TradeMarc,Train,22,20,1,1,8,7,7,8,3075,2315107,219,275,2,0,1
24-09-2017,Binary Dragons,Japaleno,2315213,3199,3,Overpass,Cobblestone,0.0,Nuke,Cache,0.0,Inferno,Train,24-09-2017,Japaleno,Binary Dragons,Inferno,16,5,1,2,6,0,10,5,3199,2315213,27,41,2,0,1
24-09-2017,AVANT,SIN,2315091,2942,3,Train,Cobblestone,0.0,Mirage,Overpass,0.0,Inferno,Cache,24-09-2017,SIN,AVANT,Nuke,19,17,1,2,9,6,6,9,2942,2315091,200,119,2,1,1
24-09-2017,AVANT,SIN,2315091,2942,3,Train,Cobblestone,0.0,Mirage,Overpass,0.0,Inferno,Cache,24-09-2017,SIN,AVANT,Cache,13,16,2,1,9,6,4,10,2942,2315091,200,119,2,1,1
24-09-2017,AVANT,SIN,2315091,2942,3,Train,Cobblestone,0.0,Mirage,Overpass,0.0,Inferno,Cache,24-09-2017,SIN,AVANT,Inferno,16,9,1,1,6,9,10,0,2942,2315091,200,119,2,1,1
24-09-2017,Funkd,Legacy,2315093,2942,3,Cobblestone,Overpass,0.0,Inferno,Nuke,0.0,Cache,Mirage,24-09-2017,Funkd,Legacy,Mirage,7,16,2,1,6,9,1,7,2942,2315093,187,230,0,2,2
24-09-2017,Funkd,Legacy,2315093,2942,3,Cobblestone,Overpass,0.0,Inferno,Nuke,0.0,Cache,Mirage,24-09-2017,Funkd,Legacy,Cache,10,16,2,1,5,10,5,6,2942,2315093,187,230,0,2,2
24-09-2017,Chiefs,Invictus,2315136,3135,3,Cache,Mirage,0.0,Train,Nuke,0.0,Overpass,Cobblestone,24-09-2017,Invictus,Chiefs,Cobblestone,5,16,2,2,3,3,2,13,3135,2315136,247,45,0,2,2
24-09-2017,Chiefs,Invictus,2315136,3135,3,Cache,Mirage,0.0,Train,Nuke,0.0,Overpass,Cobblestone,24-09-2017,Invictus,Chiefs,Overpass,7,16,2,1,7,8,0,8,3135,2315136,247,45,0,2,2
24-09-2017,TheMongolz,SCARZ Absolute,2315137,3135,3,Nuke,Overpass,0.0,Inferno,Train,0.0,Mirage,Cobblestone,24-09-2017,TheMongolz,SCARZ Absolute,Cobblestone,16,3,1,2,4,0,12,3,3135,2315137,128,186,2,0,1
24-09-2017,TheMongolz,SCARZ Absolute,2315137,3135,3,Nuke,Overpass,0.0,Inferno,Train,0.0,Mirage,Cobblestone,24-09-2017,TheMongolz,SCARZ Absolute,Mirage,16,11,1,1,10,5,6,6,3135,2315137,128,186,2,0,1
24-09-2017,Mineski,MVP PK,2315135,3135,3,Train,Cache,0.0,Overpass,Nuke,0.0,Mirage,Inferno,24-09-2017,MVP PK,Mineski,Inferno,16,10,1,2,4,7,12,3,3135,2315135,90,159,2,0,1
24-09-2017,SIN,Dark Sided,2315092,2942,3,Cobblestone,Mirage,0.0,Nuke,Inferno,0.0,Cache,Overpass,24-09-2017,Dark Sided,SIN,Overpass,14,16,2,2,7,8,7,8,2942,2315092,178,200,0,2,2
24-09-2017,SIN,Dark Sided,2315092,2942,3,Cobblestone,Mirage,0.0,Nuke,Inferno,0.0,Cache,Overpass,24-09-2017,Dark Sided,SIN,Cache,13,16,2,1,10,5,3,11,2942,2315092,178,200,0,2,2
24-09-2017,Chiefs,TheMongolz,2315139,3135,3,Cache,Mirage,0.0,Nuke,Overpass,0.0,Train,Inferno,24-09-2017,Chiefs,TheMongolz,Inferno,11,16,2,2,3,9,8,7,3135,2315139,45,128,0,2,2
24-09-2017,Chiefs,TheMongolz,2315139,3135,3,Cache,Mirage,0.0,Nuke,Overpass,0.0,Train,Inferno,24-09-2017,Chiefs,TheMongolz,Train,8,16,2,2,3,6,5,10,3135,2315139,45,128,0,2,2
24-09-2017,TradeMarc,Eternal,2315107,3075,3,Mirage,Overpass,0.0,Nuke,Cache,0.0,Train,Cobblestone,24-09-2017,Eternal,TradeMarc,Cobblestone,16,3,1,1,13,2,3,1,3075,2315107,219,275,2,0,1
24-09-2017,Binary Dragons,Japaleno,2315213,3199,3,Overpass,Cobblestone,0.0,Nuke,Cache,0.0,Inferno,Train,24-09-2017,Japaleno,Binary Dragons,Train,16,3,1,1,12,3,4,0,3199,2315213,27,41,2,0,1
24-09-2017,Rise Nation,Space Soldiers,2315038,3046,3,Cache,Overpass,0.0,Nuke,Mirage,0.0,Inferno,Train,24-09-2017,Space Soldiers,Rise Nation,Inferno,16,7,1,2,5,3,11,4,3046,2315038,22,40,2,0,1
24-09-2017,Beyond,Signature,2315204,3218,3,Inferno,Cobblestone,0.0,Cache,Nuke,0.0,Overpass,Train,24-09-2017,Beyond,Signature,Train,9,16,2,1,6,9,3,7,3218,2315204,190,129,0,2,2
24-09-2017,Rogue,Iceberg,2315195,3200,3,Cobblestone,Nuke,0.0,Overpass,Inferno,0.0,Train,Mirage,24-09-2017,Rogue,Iceberg,Mirage,16,13,1,1,7,8,9,5,3200,2315195,79,75,2,1,1
24-09-2017,SoaR,Complexity,2315198,3200,3,Train,Overpass,0.0,Nuke,Mirage,0.0,Cobblestone,Inferno,24-09-2017,Complexity,SoaR,Inferno,14,16,2,2,5,10,9,6,3200,2315198,34,64,0,2,2
24-09-2017,SoaR,Complexity,2315198,3200,3,Train,Overpass,0.0,Nuke,Mirage,0.0,Cobblestone,Inferno,24-09-2017,Complexity,SoaR,Cobblestone,9,16,2,2,4,6,5,10,3200,2315198,34,64,0,2,2
24-09-2017,Dignitas,Japaleno,2315219,3199,3,Cobblestone,Nuke,0.0,Cache,Mirage,0.0,Inferno,Train,24-09-2017,Japaleno,Dignitas,Overpass,15,19,2,1,11,4,4,11,3199,2315219,27,39,1,2,2
24-09-2017,Dignitas,Japaleno,2315219,3199,3,Cobblestone,Nuke,0.0,Cache,Mirage,0.0,Inferno,Train,24-09-2017,Japaleno,Dignitas,Train,16,13,1,1,6,9,10,4,3199,2315219,27,39,1,2,2
24-09-2017,Dignitas,Japaleno,2315219,3199,3,Cobblestone,Nuke,0.0,Cache,Mirage,0.0,Inferno,Train,24-09-2017,Japaleno,Dignitas,Inferno,6,16,2,1,4,11,2,5,3199,2315219,27,39,1,2,2
24-09-2017,Good People,Luminosity,2315201,3200,3,Overpass,Mirage,0.0,Nuke,Cobblestone,0.0,Inferno,Cache,24-09-2017,Good People,Luminosity,Train,13,16,2,1,8,7,5,9,3200,2315201,78,23,1,2,2
24-09-2017,Good People,Luminosity,2315201,3200,3,Overpass,Mirage,0.0,Nuke,Cobblestone,0.0,Inferno,Cache,24-09-2017,Good People,Luminosity,Cache,6,16,2,1,5,10,1,6,3200,2315201,78,23,1,2,2
24-09-2017,Good People,Luminosity,2315201,3200,3,Overpass,Mirage,0.0,Nuke,Cobblestone,0.0,Inferno,Cache,24-09-2017,Good People,Luminosity,Inferno,16,11,1,2,7,5,9,6,3200,2315201,78,23,1,2,2
24-09-2017,Kinguin,FlipSid3,2315039,3046,3,Nuke,Overpass,0.0,Cobblestone,Inferno,0.0,Mirage,Train,24-09-2017,FlipSid3,Kinguin,Train,16,10,1,2,8,3,8,7,3046,2315039,21,26,2,0,1
24-09-2017,Kinguin,FlipSid3,2315039,3046,3,Nuke,Overpass,0.0,Cobblestone,Inferno,0.0,Mirage,Train,24-09-2017,FlipSid3,Kinguin,Mirage,16,9,1,2,7,3,9,6,3046,2315039,21,26,2,0,1
24-09-2017,Ghost,Gale Force,2315200,3200,3,Overpass,Mirage,0.0,Nuke,Cache,0.0,Cobblestone,Train,24-09-2017,Gale Force,Ghost,Inferno,14,16,2,2,7,8,7,8,3200,2315200,59,111,1,2,2
24-09-2017,Ghost,Gale Force,2315200,3200,3,Overpass,Mirage,0.0,Nuke,Cache,0.0,Cobblestone,Train,24-09-2017,Gale Force,Ghost,Train,10,16,2,2,5,6,5,10,3200,2315200,59,111,1,2,2
24-09-2017,Beyond,Signature,2315204,3218,3,Inferno,Cobblestone,0.0,Cache,Nuke,0.0,Overpass,Train,24-09-2017,Beyond,Signature,Overpass,13,16,2,2,4,10,9,6,3218,2315204,190,129,0,2,2
24-09-2017,Rogue,Iceberg,2315195,3200,3,Cobblestone,Nuke,0.0,Overpass,Inferno,0.0,Train,Mirage,24-09-2017,Rogue,Iceberg,Cache,16,12,1,2,8,5,8,7,3200,2315195,79,75,2,1,1
24-09-2017,Rogue,Iceberg,2315195,3200,3,Cobblestone,Nuke,0.0,Overpass,Inferno,0.0,Train,Mirage,24-09-2017,Rogue,Iceberg,Train,19,22,2,2,6,9,9,6,3200,2315195,79,75,2,1,1
24-09-2017,Tempo Storm,NRG,2315197,3200,3,Cobblestone,Train,0.0,Nuke,Overpass,0.0,Cache,Mirage,24-09-2017,Tempo Storm,NRG,Mirage,4,16,2,2,2,3,2,13,3200,2315197,148,37,1,2,2
24-09-2017,Denial,NRG,2315225,3200,3,Mirage,Cache,0.0,Overpass,Nuke,0.0,Cobblestone,Train,24-09-2017,Denial,NRG,Train,4,16,2,1,4,11,0,5,3200,2315225,52,37,0,2,2
24-09-2017,Denial,NRG,2315225,3200,3,Mirage,Cache,0.0,Overpass,Nuke,0.0,Cobblestone,Train,24-09-2017,Denial,NRG,Cobblestone,9,16,2,2,1,9,8,7,3200,2315225,52,37,0,2,2
24-09-2017,AVANGAR,Binary Dragons,2315159,3121,3,Nuke,Cobblestone,0.0,Overpass,Inferno,0.0,Mirage,Train,24-09-2017,Binary Dragons,AVANGAR,Cache,20,22,2,1,6,9,9,6,3121,2315159,41,30,1,2,2
24-09-2017,AVANGAR,Binary Dragons,2315159,3121,3,Nuke,Cobblestone,0.0,Overpass,Inferno,0.0,Mirage,Train,24-09-2017,Binary Dragons,AVANGAR,Train,14,16,2,1,8,7,6,9,3121,2315159,41,30,1,2,2
24-09-2017,AVANGAR,Binary Dragons,2315159,3121,3,Nuke,Cobblestone,0.0,Overpass,Inferno,0.0,Mirage,Train,24-09-2017,Binary Dragons,AVANGAR,Mirage,19,17,1,2,5,10,10,5,3121,2315159,41,30,1,2,2
24-09-2017,SoaR,Tempo Storm,2315226,3200,3,Train,Nuke,0.0,Mirage,Inferno,0.0,Cobblestone,Overpass,24-09-2017,SoaR,Tempo Storm,Overpass,9,16,2,2,0,10,9,6,3200,2315226,64,49,0,2,2
24-09-2017,SoaR,Tempo Storm,2315226,3200,3,Train,Nuke,0.0,Mirage,Inferno,0.0,Cobblestone,Overpass,24-09-2017,SoaR,Tempo Storm,Cobblestone,6,16,2,1,3,12,3,4,3200,2315226,64,49,0,2,2
24-09-2017,Dignitas,HellRaisers,2315223,3199,3,Cobblestone,Cache,0.0,Nuke,Train,0.0,Inferno,Overpass,24-09-2017,HellRaisers,Dignitas,Overpass,16,11,1,2,8,4,8,7,3199,2315223,20,39,2,0,1
24-09-2017,Dignitas,HellRaisers,2315223,3199,3,Cobblestone,Cache,0.0,Nuke,Train,0.0,Inferno,Overpass,24-09-2017,HellRaisers,Dignitas,Inferno,16,9,1,1,11,4,5,5,3199,2315223,20,39,2,0,1
24-09-2017,FlipSid3,Space Soldiers,2315040,3046,3,Cobblestone,Mirage,0.0,Nuke,Inferno,0.0,Overpass,Cache,24-09-2017,Space Soldiers,FlipSid3,Cache,16,9,1,2,4,6,12,3,3046,2315040,22,21,2,0,1
24-09-2017,FlipSid3,Space Soldiers,2315040,3046,3,Cobblestone,Mirage,0.0,Nuke,Inferno,0.0,Overpass,Cache,24-09-2017,Space Soldiers,FlipSid3,Overpass,16,11,1,2,10,2,6,9,3046,2315040,22,21,2,0,1
24-09-2017,Ghost,Luminosity,2315227,3200,3,Cache,Overpass,0.0,Nuke,Inferno,0.0,Cobblestone,Train,24-09-2017,Ghost,Luminosity,Mirage,16,13,1,2,8,6,8,7,3200,2315227,111,23,2,1,1
24-09-2017,Ghost,Luminosity,2315227,3200,3,Cache,Overpass,0.0,Nuke,Inferno,0.0,Cobblestone,Train,24-09-2017,Ghost,Luminosity,Train,13,16,2,2,10,4,3,12,3200,2315227,111,23,2,1,1
24-09-2017,Ghost,Luminosity,2315227,3200,3,Cache,Overpass,0.0,Nuke,Inferno,0.0,Cobblestone,Train,24-09-2017,Ghost,Luminosity,Cobblestone,16,8,1,1,10,5,6,3,3200,2315227,111,23,2,1,1
24-09-2017,Tempo Storm,NRG,2315197,3200,3,Cobblestone,Train,0.0,Nuke,Overpass,0.0,Cache,Mirage,24-09-2017,Tempo Storm,NRG,Cache,16,11,1,2,6,6,10,5,3200,2315197,148,37,1,2,2
24-09-2017,Ghost,Gale Force,2315200,3200,3,Overpass,Mirage,0.0,Nuke,Cache,0.0,Cobblestone,Train,24-09-2017,Gale Force,Ghost,Cobblestone,16,8,1,1,9,6,7,2,3200,2315200,59,111,1,2,2
24-09-2017,Tempo Storm,NRG,2315197,3200,3,Cobblestone,Train,0.0,Nuke,Overpass,0.0,Cache,Mirage,24-09-2017,Tempo Storm,NRG,Inferno,6,16,2,1,4,11,2,5,3200,2315197,148,37,1,2,2
24-09-2017,Dignitas,eXtatus,2315212,3199,3,Cobblestone,Train,0.0,Cache,Nuke,0.0,Inferno,Mirage,24-09-2017,Dignitas,eXtatus,Overpass,16,10,1,2,8,3,8,7,3199,2315212,39,29,2,1,1
24-09-2017,Dignitas,eXtatus,2315212,3199,3,Cobblestone,Train,0.0,Cache,Nuke,0.0,Inferno,Mirage,24-09-2017,Dignitas,eXtatus,Mirage,6,16,2,2,0,7,6,9,3199,2315212,39,29,2,1,1
24-09-2017,PRIDE,ALTERNATE aTTaX,2315217,3219,3,Overpass,Cache,0.0,Nuke,Cobblestone,0.0,Train,Mirage,24-09-2017,PRIDE,ALTERNATE aTTaX,Train,16,13,1,1,10,5,6,8,3219,2315217,46,104,2,0,1
24-09-2017,Dignitas,eXtatus,2315212,3199,3,Cobblestone,Train,0.0,Cache,Nuke,0.0,Inferno,Mirage,24-09-2017,Dignitas,eXtatus,Inferno,19,17,1,1,6,9,9,6,3199,2315212,39,29,2,1,1
24-09-2017,Spirit,AVANGAR,2315116,3121,3,Cache,Train,0.0,Nuke,Overpass,0.0,Inferno,Mirage,24-09-2017,AVANGAR,Spirit,Mirage,16,13,1,2,8,6,8,7,3121,2315116,30,36,2,0,1
24-09-2017,Spirit,AVANGAR,2315116,3121,3,Cache,Train,0.0,Nuke,Overpass,0.0,Inferno,Mirage,24-09-2017,AVANGAR,Spirit,Inferno,16,12,1,2,8,5,8,7,3121,2315116,30,36,2,0,1
24-09-2017,mousesports,fnatic,2314911,3150,3,Cache,Overpass,0.0,Nuke,Inferno,0.0,Cobblestone,Mirage,24-09-2017,fnatic,mousesports,Train,16,6,1,2,4,3,12,3,3150,2314911,14,13,2,1,1
24-09-2017,mousesports,fnatic,2314911,3150,3,Cache,Overpass,0.0,Nuke,Inferno,0.0,Cobblestone,Mirage,24-09-2017,fnatic,mousesports,Mirage,10,16,2,2,1,10,9,6,3150,2314911,14,13,2,1,1
24-09-2017,mousesports,fnatic,2314911,3150,3,Cache,Overpass,0.0,Nuke,Inferno,0.0,Cobblestone,Mirage,24-09-2017,fnatic,mousesports,Cobblestone,19,17,1,2,6,9,9,6,3150,2314911,14,13,2,1,1
24-09-2017,Fragsters,AGO,2315216,3219,3,Cobblestone,Overpass,0.0,Nuke,Cache,0.0,Inferno,Train,24-09-2017,AGO,Fragsters,Inferno,16,11,1,2,7,5,9,6,3219,2315216,56,54,2,0,1
